11-02-2023 23:35:57 GameStructure::initialize()
11-02-2023 23:35:57 SDLGraphicsManager::Initialize()
11-02-2023 23:35:58 SDLGraphicsManager ready.
11-02-2023 23:35:58 ResourceManager: reading resources.xml.
11-02-2023 23:35:58 Discovered music asset#: 1 LevelMusic4
11-02-2023 23:35:58 Discovered fx asset#: 2 scratch.wav
11-02-2023 23:35:58 Discovered fx asset#: 3 high.wav
11-02-2023 23:35:58 Discovered fx asset#: 4 medium.wav
11-02-2023 23:35:58 Discovered fx asset#: 5 low.wav
11-02-2023 23:35:58 Discovered graphic asset#: 6 p1.png
11-02-2023 23:35:58 Discovered graphic asset#: 7 p2.png
11-02-2023 23:35:58 Discovered graphic asset#: 8 p3.png
11-02-2023 23:35:58 Unloading asset: Assets/Platformer/Base pack/Player/p1_walk/p1_walk.png
11-02-2023 23:35:58 Discovered graphic asset#: 9 p1.png
11-02-2023 23:35:58 Unloading asset: Assets/Platformer/Base pack/Player/p2_walk/p2_walk.png
11-02-2023 23:35:58 Discovered graphic asset#: 10 p2.png
11-02-2023 23:35:58 Unloading asset: Assets/Platformer/Base pack/Player/p3_walk/p3_walk.png
11-02-2023 23:35:58 Discovered graphic asset#: 11 p3.png
11-02-2023 23:35:58 Discovered font asset#: 12 arial.ttf
11-02-2023 23:35:58 Discovered fx asset#: 13 beep.wav
11-02-2023 23:35:58 Discovered fx asset#: 14 boop.wav
11-02-2023 23:35:58 Discovered music asset#: 15 LevelMusic1
11-02-2023 23:35:58 Discovered music asset#: 16 LevelMusic2
11-02-2023 23:35:58 Discovered music asset#: 17 LevelMusic3
11-02-2023 23:35:58 Unloading asset: game/assets/character2.png
11-02-2023 23:35:58 Discovered graphic asset#: 18 snap_player
11-02-2023 23:35:58 Unloading asset: game/assets/character1.png
11-02-2023 23:35:58 Discovered graphic asset#: 188 edge_player
11-02-2023 23:35:58 Unloading asset: game/assets/coin_gold.png
11-02-2023 23:35:58 Discovered graphic asset#: 19 goldcoin
11-02-2023 23:35:58 Unloading asset: game/assets/coin_silver.png
11-02-2023 23:35:58 Discovered graphic asset#: 20 silvercoin
11-02-2023 23:35:58 Unloading asset: game/assets/coin_copper.png
11-02-2023 23:35:58 Discovered graphic asset#: 21 coppercoin
11-02-2023 23:35:58 Unloading asset: game/assets/hud_spritesheet.png
11-02-2023 23:35:58 Discovered graphic asset#: 22 hudspritesheet
11-02-2023 23:35:58 Discovered fx asset#: 23 win.wav
11-02-2023 23:35:58 Discovered music asset#: 24 AutoLevelMusic
11-02-2023 23:35:58 Discovered music asset#: 25 LevelMusic5
11-02-2023 23:35:58 Discovered font asset#: 26 kenvector_future2.ttf
11-02-2023 23:39:17 Removed Bottom wall in room number 69
11-02-2023 23:39:17 Removed Top wall in room number 79
11-02-2023 23:39:17 10
11-02-2023 23:39:18 11
11-02-2023 23:39:19 12
11-02-2023 23:39:19 13
11-02-2023 23:39:20 14
11-02-2023 23:39:20 Fire!
11-02-2023 23:39:20 Removed Left wall in room number 86
11-02-2023 23:39:20 Removed Right wall in room number 85
11-02-2023 23:39:20 15
11-02-2023 23:39:20 Fire!
11-02-2023 23:39:20 Removed Bottom wall in room number 85
11-02-2023 23:39:20 Removed Top wall in room number 95
11-02-2023 23:39:20 16
11-02-2023 23:39:22 17
11-02-2023 23:39:22 Fire!
11-02-2023 23:39:22 Removed Top wall in room number 93
11-02-2023 23:39:22 Removed Bottom wall in room number 83
11-02-2023 23:39:22 18
11-02-2023 23:39:23 Fire!
11-02-2023 23:39:23 Removed Left wall in room number 73
11-02-2023 23:39:23 Removed Right wall in room number 72
11-02-2023 23:39:23 19
11-02-2023 23:39:24 20
11-02-2023 23:39:24 Fire!
11-02-2023 23:39:24 Removed Left wall in room number 61
11-02-2023 23:39:24 Removed Right wall in room number 60
11-02-2023 23:39:24 21
11-02-2023 23:39:24 All Pickups Collected Well Done!
11-02-2023 23:39:29 ResourceManager: reading resources.xml.
11-02-2023 23:39:29 Discovered music asset#: 1 LevelMusic4
11-02-2023 23:39:29 Discovered fx asset#: 2 scratch.wav
11-02-2023 23:39:29 Discovered fx asset#: 3 high.wav
11-02-2023 23:39:29 Discovered fx asset#: 4 medium.wav
11-02-2023 23:39:29 Discovered fx asset#: 5 low.wav
11-02-2023 23:39:29 Discovered graphic asset#: 6 p1.png
11-02-2023 23:39:29 Discovered graphic asset#: 7 p2.png
11-02-2023 23:39:29 Discovered graphic asset#: 8 p3.png
11-02-2023 23:39:29 Unloading asset: Assets/Platformer/Base pack/Player/p1_walk/p1_walk.png
11-02-2023 23:39:29 Discovered graphic asset#: 9 p1.png
11-02-2023 23:39:29 Unloading asset: Assets/Platformer/Base pack/Player/p2_walk/p2_walk.png
11-02-2023 23:39:29 Discovered graphic asset#: 10 p2.png
11-02-2023 23:39:29 Unloading asset: Assets/Platformer/Base pack/Player/p3_walk/p3_walk.png
11-02-2023 23:39:29 Discovered graphic asset#: 11 p3.png
11-02-2023 23:39:29 Discovered font asset#: 12 arial.ttf
11-02-2023 23:39:29 Discovered fx asset#: 13 beep.wav
11-02-2023 23:39:29 Discovered fx asset#: 14 boop.wav
11-02-2023 23:39:29 Discovered music asset#: 15 LevelMusic1
11-02-2023 23:39:29 Discovered music asset#: 16 LevelMusic2
11-02-2023 23:39:29 Discovered music asset#: 17 LevelMusic3
11-02-2023 23:39:29 Unloading asset: game/assets/character2.png
11-02-2023 23:39:29 Discovered graphic asset#: 18 snap_player
11-02-2023 23:39:29 Unloading asset: game/assets/character1.png
11-02-2023 23:39:29 Discovered graphic asset#: 188 edge_player
11-02-2023 23:39:29 Unloading asset: game/assets/coin_gold.png
11-02-2023 23:39:29 Discovered graphic asset#: 19 goldcoin
11-02-2023 23:39:29 Unloading asset: game/assets/coin_silver.png
11-02-2023 23:39:29 Discovered graphic asset#: 20 silvercoin
11-02-2023 23:39:29 Unloading asset: game/assets/coin_copper.png
11-02-2023 23:39:29 Discovered graphic asset#: 21 coppercoin
11-02-2023 23:39:29 Unloading asset: game/assets/hud_spritesheet.png
11-02-2023 23:39:29 Discovered graphic asset#: 22 hudspritesheet
11-02-2023 23:39:29 Discovered fx asset#: 23 win.wav
11-02-2023 23:39:29 Discovered music asset#: 24 AutoLevelMusic
11-02-2023 23:39:29 Discovered music asset#: 25 LevelMusic5
11-02-2023 23:39:29 Discovered font asset#: 26 kenvector_future2.ttf
11-02-2023 23:39:29 81 assets available in resource manager.
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Room subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: Room subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Player1 subscribed to event ControllerMoveEvent
11-02-2023 23:39:29 EventManager: Player1 subscribed to event SettingsReloaded
11-02-2023 23:39:29 EventManager: Player1 subscribed to event Fire
11-02-2023 23:39:29 EventManager: Player1 subscribed to event GameWon
11-02-2023 23:39:29 EventManager: RoomPickup28 subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: RoomPickup41 subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: RoomPickup9 subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: RoomPickup0 subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: RoomPickup98 subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: RoomPickup17 subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: RoomPickup45 subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: RoomPickup27 subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: RoomPickup96 subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: RoomPickup34 subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: RoomPickup26 subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: RoomPickup96 subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: RoomPickup32 subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: RoomPickup94 subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: RoomPickup71 subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: RoomPickup27 subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: RoomPickup92 subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: RoomPickup49 subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: RoomPickup8 subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: RoomPickup97 subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 EventManager: unknown subscribed to event PlayerMovedEventType
11-02-2023 23:39:29 Detected level change. Loading level assets...
11-02-2023 23:39:29 scene 0: arial.ttf asset loaded.
11-02-2023 23:39:29 scene 0: kenvector_future2.ttf asset loaded.
11-02-2023 23:39:29 scene 0: arial.ttf asset loaded.
11-02-2023 23:39:29 scene 0: kenvector_future2.ttf asset loaded.
11-02-2023 23:39:29 scene 0: scratch.wav asset loaded.
11-02-2023 23:39:29 scene 0: high.wav asset loaded.
11-02-2023 23:39:29 scene 0: medium.wav asset loaded.
11-02-2023 23:39:29 scene 0: low.wav asset loaded.
11-02-2023 23:39:29 scene 0: arial.ttf asset loaded.
11-02-2023 23:39:29 scene 0: beep.wav asset loaded.
11-02-2023 23:39:29 scene 0: boop.wav asset loaded.
11-02-2023 23:39:29 scene 0: snap_player asset loaded.
11-02-2023 23:39:29 scene 0: edge_player asset loaded.
11-02-2023 23:39:29 scene 0: goldcoin asset loaded.
11-02-2023 23:39:29 scene 0: silvercoin asset loaded.
11-02-2023 23:39:29 scene 0: coppercoin asset loaded.
11-02-2023 23:39:29 scene 0: hudspritesheet asset loaded.
11-02-2023 23:39:29 scene 0: win.wav asset loaded.
11-02-2023 23:39:29 scene 0: AutoLevelMusic asset loaded.
11-02-2023 23:39:29 scene 0: kenvector_future2.ttf asset loaded.
11-02-2023 23:39:29 scene 1: p1.png asset loaded.
11-02-2023 23:39:29 scene 1: LevelMusic1 asset loaded.
11-02-2023 23:39:29 scene 1: p1.png asset loaded.
11-02-2023 23:39:29 scene 1: LevelMusic1 asset loaded.
11-02-2023 23:39:29 scene 1: p1.png asset loaded.
11-02-2023 23:39:29 scene 1: LevelMusic1 asset loaded.
11-02-2023 23:39:29 Scene already loaded. Skipping.
11-02-2023 23:39:29 Detected level change. Loading level assets...
11-02-2023 23:39:29 scene 0: arial.ttf asset loaded.
11-02-2023 23:39:29 scene 0: kenvector_future2.ttf asset loaded.
11-02-2023 23:39:29 scene 0: arial.ttf asset loaded.
11-02-2023 23:39:29 scene 0: kenvector_future2.ttf asset loaded.
11-02-2023 23:39:29 scene 0: arial.ttf asset loaded.
11-02-2023 23:39:29 scene 0: kenvector_future2.ttf asset loaded.
11-02-2023 23:39:29 scene: 1p1.png asset unloaded.
11-02-2023 23:39:29 scene: 1LevelMusic1 asset unloaded.
11-02-2023 23:39:29 scene: 1p1.png asset unloaded.
11-02-2023 23:39:29 scene: 1LevelMusic1 asset unloaded.
11-02-2023 23:39:29 scene: 1p1.png asset unloaded.
11-02-2023 23:39:29 scene: 1LevelMusic1 asset unloaded.
11-02-2023 23:39:29 Scene already loaded. Skipping.
11-02-2023 23:39:30 1
11-02-2023 23:39:31 Fire!
11-02-2023 23:39:31 Removed Right wall in room number 95
11-02-2023 23:39:31 Removed Left wall in room number 96
11-02-2023 23:39:31 2
11-02-2023 23:39:31 3
11-02-2023 23:39:32 4
11-02-2023 23:39:32 Fire!
11-02-2023 23:39:32 Removed Right wall in room number 97
11-02-2023 23:39:32 Removed Left wall in room number 98
11-02-2023 23:39:32 5
11-02-2023 23:39:34 Fire!
11-02-2023 23:39:34 Removed Left wall in room number 65
11-02-2023 23:39:34 Removed Right wall in room number 64
11-02-2023 23:39:35 Fire!
11-02-2023 23:39:35 Removed Top wall in room number 65
11-02-2023 23:39:35 Removed Bottom wall in room number 55
11-02-2023 23:39:35 6
11-02-2023 23:39:36 Fire!
11-02-2023 23:39:36 Removed Top wall in room number 45
11-02-2023 23:39:36 Removed Bottom wall in room number 35
11-02-2023 23:39:36 7
11-02-2023 23:39:37 Unloading all resources...
11-02-2023 23:39:37 Unloaded asset 'AutoLevelMusic'.
11-02-2023 23:39:37 Unloaded asset 'LevelMusic1'.
11-02-2023 23:39:37 Unloaded asset 'LevelMusic2'.
11-02-2023 23:39:37 Unloaded asset 'LevelMusic3'.
11-02-2023 23:39:37 Unloaded asset 'LevelMusic4'.
11-02-2023 23:39:37 Unloaded asset 'LevelMusic5'.
11-02-2023 23:39:37 Unloaded asset 'arial.ttf'.
11-02-2023 23:39:37 Unloaded asset 'beep.wav'.
11-02-2023 23:39:37 Unloaded asset 'boop.wav'.
11-02-2023 23:39:37 Unloaded asset 'coppercoin'.
11-02-2023 23:39:37 Unloaded asset 'edge_player'.
11-02-2023 23:39:37 Unloaded asset 'goldcoin'.
11-02-2023 23:39:37 Unloaded asset 'high.wav'.
11-02-2023 23:39:37 Unloaded asset 'hudspritesheet'.
11-02-2023 23:39:37 Unloaded asset 'kenvector_future2.ttf'.
11-02-2023 23:39:37 Unloaded asset 'low.wav'.
11-02-2023 23:39:37 Unloaded asset 'medium.wav'.
11-02-2023 23:39:37 Unloaded asset 'p1.png'.
11-02-2023 23:39:37 Unloaded asset 'p2.png'.
11-02-2023 23:39:37 Unloaded asset 'p3.png'.
11-02-2023 23:39:37 Unloaded asset 'scratch.wav'.
11-02-2023 23:39:37 Unloaded asset 'silvercoin'.
11-02-2023 23:39:37 Unloaded asset 'snap_player'.
